01,date_process,id_client,id_business,id_process
02,transactional,code,description,initial_balance,debits,credits,final_balance
04,S,61355403,Polizas,3768469.56,2.066830219E7,0.0,2.443677175E7
04,S,61355404,Honorarios,1.0096933E7,2.537997894E7,2880000.0,3.259691194E7
04,S,61355405,Internet,1494087.79,560869.12,0.0,2054956.91
04,S,61355406,Arrendamiento equipo de cómputo,8335733.0,7613800.0,0.0,1.5949533E7
04,S,61355407,Casino y Restaurante,47563.0,0.0,0.0,47563.0
04,S,61355409,Servicios de computación en la nube,1.82210032E9,1.073298858E9,0.0,2.895399178E9
04,S,61355411,Herramientas,430396.35,337157.0,0.0,767553.35
04,S,61355412,Otros,1.524343182E7,0.0,0.0,1.524343182E7
04,S,61355414,Celulares,0.0,123527.0,0.0,123527.0
04,S,61355499,Inversión,-3.9565608E8,0.0,1.41292721E8,-5.36948801E8
04,N,72,Mano de obra directa,5.2628628773E8,3.5869013158E8,9.8915672E7,7.8606074731E8
04,N,7205,Costo de Personal,7.1251741573E8,3.5676202756E8,0.0,1.06927944329E9
04,N,720503,Salario integral,1.35175032E8,5.9398573E7,0.0,1.94573605E8
04,S,72050301,Salario integral,1.35175032E8,5.9398573E7,0.0,1.94573605E8
04,N,720506,Sueldos,3.439609E8,1.67822449E8,0.0,5.11783349E8
04,S,72050601,Sueldos,3.439609E8,1.67822449E8,0.0,5.11783349E8
04,N,720515,Horas extras y recargos,707581.0,60030.0,0.0,767611.0
04,S,72051501,Horas extras y recargos,707581.0,60030.0,0.0,767611.0
04,N,720524,Incapacidades,312480.0,0.0,0.0,312480.0
04,S,72052401,Incapacidades,312480.0,0.0,0.0,312480.0
04,N,720527,Auxilio de transporte,2530908.0,1265454.0,0.0,3796362.0
04,S,72052701,Auxilio de transporte,2530908.0,1265454.0,0.0,3796362.0
04,N,720529,Auxilio de Teletrabajo,4178892.0,2188130.0,0.0,6367022.0
04,S,72052901,Auxilio de teletrabajo,4178892.0,2188130.0,0.0,6367022.0
04,N,720530,Cesantías,2.956604E7,1.4226269E7,0.0,4.3792309E7
04,S,72053001,Cesantías,2.956604E7,1.4226269E7,0.0,4.3792309E7
04,N,720533,Intereses sobre cesantías,588808.0,700152.0,0.0,1288960.0
04,S,72053301,Intereses sobre cesantías,588808.0,700152.0,0.0,1288960.0
04,N,720536,Prima de servicios,2.9464076E7,1.417159E7,0.0,4.3635666E7
04,S,72053601,Prima de servicios,2.9464076E7,1.417159E7,0.0,4.3635666E7
04,N,720539,Vacaciones,3.8673663E7,1.0135541E7,0.0,4.8809204E7
04,S,72053901,Vacaciones,3.8673663E7,1.0135541E7,0.0,4.8809204E7
04,N,720548,Bonificaciones,6664000.0,6250000.0,0.0,1.2914E7
04,S,72054801,Bonificaciones,6664000.0,6250000.0,0.0,1.2914E7
04,N,720560,Indemnizaciones laborales,0.0,1.540676E7,0.0,1.540676E7
04,S,72056001,Indemnizaciones laborales,0.0,1.540676E7,0.0,1.540676E7
04,N,720563,Capacitación al personal,1.262617673E7,1.387271456E7,0.0,2.649889129E7
04,S,72056301,Capacitación al personal,1.262617673E7,1.387271456E7,0.0,2.649889129E7
04,N,720564,Bono de alimentación,1000000.0,1000000.0,0.0,2000000.0
04,S,72056401,Bono de alimentación,1000000.0,1000000.0,0.0,2000000.0
04,N,720568,Aportes a administradora de riesgos laborales,2287600.0,1065800.0,0.0,3353400.0
04,S,72056801,Aportes a administradora de riesgos laborales,2287600.0,1065800.0,0.0,3353400.0
04,N,720569,Aportes a entidades promotoras de salud eps,1.43083E7,5862200.0,0.0,2.01705E7
04,S,72056901,Aportes a entidades promotoras de salud eps,1.43083E7,5862200.0,0.0,2.01705E7
04,N,720570,Aporte a fondos de pensión y/o cesantías,5.39467E7,2.61577E7,0.0,8.01044E7
04,S,72057001,Aporte a fondos de pensión y/o cesantías,5.39467E7,2.61577E7,0.0,8.01044E7
04,N,720572,Aportes cajas de compensación familiar,1.79403E7,8710900.0,0.0,2.66512E7
04,S,72057201,Aportes cajas de compensación familiar,1.79403E7,8710900.0,0.0,2.66512E7
04,N,720575,Aportes icbf,4841800.0,1706000.0,0.0,6547800.0
04,S,72057501,Aportes icbf,4841800.0,1706000.0,0.0,6547800.0
04,N,720578,Aportes Sena,3228100.0,1137500.0,0.0,4365600.0
04,S,72057801,Aportes Sena,3228100.0,1137500.0,0.0,4365600.0
04,N,720584,Costos médicos y drogas,795400.0,173500.0,0.0,968900.0
04,S,72058401,Costos médicos y drogas,795400.0,173500.0,0.0,968900.0
04,N,720595,Otros,9720659.0,5450765.0,0.0,1.5171424E7
04,S,72059502,Beneficio a Empleados,0.0,350000.0,0.0,350000.0
04,S,72059525,Medicina prepagada,5451482.0,2725741.0,0.0,8177223.0
04,S,72059531,Servicio EMI,637500.0,450000.0,0.0,1087500.0
04,S,72059532,Estimulo al ahorro,3631677.0,1925024.0,0.0,5556701.0
04,N,7255,Costos de Viaje,110000.0,1928104.02,0.0,2038104.02
04,N,725505,Alojamiento y Manutención,110000.0,680000.0,0.0,790000.0
04,S,72550501,Alojamiento y Manutención,110000.0,680000.0,0.0,790000.0
04,N,725515,Pasajes Aereos,0.0,1248104.02,0.0,1248104.02
04,S,72551501,Pasajes Aéreos,0.0,1248104.02,0.0,1248104.02
04,N,7299,Inversión 2022,-1.86341128E8,0.0,9.8915672E7,-2.852568E8
04,N,729901,Inversión 2022,-1.86341128E8,0.0,9.8915672E7,-2.852568E8
04,S,72990101,Inversión 2022,-1.86341128E8,0.0,9.8915672E7,-2.852568E8
